INR,6019.74,1793.648,7813.388,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 3121,CZ - CZ,21:45 - SYD / 05:25 - CAN | 10:00 - CAN / 13:15 - PEK,3114 - 301,CZ - CZ,21:30 - PEK / 01:00 - CAN | 08:25 - CAN / 19:40 - SYD
INR,5742.75,2792.775,8535.525,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,497 - 5101,QF - MU,22:05 - SYD / 23:40 - MEL | 08:00 - SHA / 10:15 - PEK,8830 - 605,3U - 3U,10:45 - PEK / 13:45 - CKG | 23:50 - CKG / 12:20 - SYD
INR,5742.75,2792.775,8535.525,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,497 - 5101,QF - MU,22:05 - SYD / 23:40 - MEL | 08:00 - SHA / 10:15 - PEK,8832 - 605,3U - 3U,17:30 - PEK / 20:35 - CKG | 23:50 - CKG / 12:20 - SYD
INR,5742.75,2792.775,8535.525,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,497 - 5137,QF - MU,22:05 - SYD / 23:40 - MEL | 07:00 - SHA / 09:20 - PEK,8830 - 605,3U - 3U,10:45 - PEK / 13:45 - CKG | 23:50 - CKG / 12:20 - SYD
INR,5742.75,2792.775,8535.525,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,497 - 5137,QF - MU,22:05 - SYD / 23:40 - MEL | 07:00 - SHA / 09:20 - PEK,8832 - 605,3U - 3U,17:30 - PEK / 20:35 - CKG | 23:50 - CKG / 12:20 - SYD
INR,5805.62,2733.338,8538.958,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,497 - 5129,QF - MU,22:05 - SYD / 23:40 - MEL | 09:00 - PVG / 11:25 - PEK,8830 - 605,3U - 3U,10:45 - PEK / 13:45 - CKG | 23:50 - CKG / 12:20 - SYD
INR,5805.62,2733.338,8538.958,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,497 - 5129,QF - MU,22:05 - SYD / 23:40 - MEL | 09:00 - PVG / 11:25 - PEK,8832 - 605,3U - 3U,17:30 - PEK / 20:35 - CKG | 23:50 - CKG / 12:20 - SYD
INR,5805.62,2733.338,8538.958,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,497 - 5151,QF - MU,22:05 - SYD / 23:40 - MEL | 08:30 - SHA / 10:45 - PEK,8830 - 605,3U - 3U,10:45 - PEK / 13:45 - CKG | 23:50 - CKG / 12:20 - SYD
INR,5805.62,2733.338,8538.958,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,497 - 5151,QF - MU,22:05 - SYD / 23:40 - MEL | 08:30 - SHA / 10:45 - PEK,8832 - 605,3U - 3U,17:30 - PEK / 20:35 - CKG | 23:50 - CKG / 12:20 - SYD
INR,5805.62,2733.338,8538.958,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,497 - 5129,QF - MU,22:05 - SYD / 23:40 - MEL | 09:00 - PVG / 11:25 - PEK,8830 - 605,3U - 3U,10:45 - PEK / 13:45 - CKG | 23:50 - CKG / 12:20 - SYD
INR,5805.62,2733.338,8538.958,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,497 - 5129,QF - MU,22:05 - SYD / 23:40 - MEL | 09:00 - PVG / 11:25 - PEK,8832 - 605,3U - 3U,17:30 - PEK / 20:35 - CKG | 23:50 - CKG / 12:20 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 3099,CZ - CZ,21:45 - SYD / 05:25 - CAN | 09:00 - CAN / 12:15 - PEK,3100 - 301,CZ - CZ,18:30 - PEK / 22:00 - CAN | 08:25 - CAN / 19:40 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 3099,CZ - CZ,21:45 - SYD / 05:25 - CAN | 09:00 - CAN / 12:15 - PEK,3122 - 301,CZ - CZ,17:30 - PEK / 20:50 - CAN | 08:25 - CAN / 19:40 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 3103,CZ - CZ,21:45 - SYD / 05:25 - CAN | 12:00 - CAN / 15:15 - PEK,3100 - 301,CZ - CZ,18:30 - PEK / 22:00 - CAN | 08:25 - CAN / 19:40 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 3103,CZ - CZ,21:45 - SYD / 05:25 - CAN | 12:00 - CAN / 15:15 - PEK,3122 - 301,CZ - CZ,17:30 - PEK / 20:50 - CAN | 08:25 - CAN / 19:40 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 3109,CZ - CZ,21:45 - SYD / 05:25 - CAN | 14:00 - CAN / 17:10 - PEK,3100 - 301,CZ - CZ,18:30 - PEK / 22:00 - CAN | 08:25 - CAN / 19:40 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 3109,CZ - CZ,21:45 - SYD / 05:25 - CAN | 14:00 - CAN / 17:10 - PEK,3110 - 301,CZ - CZ,19:30 - PEK / 22:55 - CAN | 08:25 - CAN / 19:40 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 3109,CZ - CZ,21:45 - SYD / 05:25 - CAN | 14:00 - CAN / 17:10 - PEK,3114 - 301,CZ - CZ,21:30 - PEK / 01:00 - CAN | 08:25 - CAN / 19:40 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 3109,CZ - CZ,21:45 - SYD / 05:25 - CAN | 14:00 - CAN / 17:10 - PEK,3122 - 301,CZ - CZ,17:30 - PEK / 20:50 - CAN | 08:25 - CAN / 19:40 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 3121,CZ - CZ,21:45 - SYD / 05:25 - CAN | 10:00 - CAN / 13:15 - PEK,3100 - 301,CZ - CZ,18:30 - PEK / 22:00 - CAN | 08:25 - CAN / 19:40 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 3121,CZ - CZ,21:45 - SYD / 05:25 - CAN | 10:00 - CAN / 13:15 - PEK,3122 - 301,CZ - CZ,17:30 - PEK / 20:50 - CAN | 08:25 - CAN / 19:40 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 324,CZ - CZ,21:45 - SYD / 05:25 - CAN | 13:00 - CAN / 16:15 - PEK,3100 - 301,CZ - CZ,18:30 - PEK / 22:00 - CAN | 08:25 - CAN / 19:40 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 324,CZ - CZ,21:45 - SYD / 05:25 - CAN | 13:00 - CAN / 16:15 - PEK,3110 - 301,CZ - CZ,19:30 - PEK / 22:55 - CAN | 08:25 - CAN / 19:40 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 324,CZ - CZ,21:45 - SYD / 05:25 - CAN | 13:00 - CAN / 16:15 - PEK,3114 - 301,CZ - CZ,21:30 - PEK / 01:00 - CAN | 08:25 - CAN / 19:40 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 324,CZ - CZ,21:45 - SYD / 05:25 - CAN | 13:00 - CAN / 16:15 - PEK,3122 - 301,CZ - CZ,17:30 - PEK / 20:50 - CAN | 08:25 - CAN / 19:40 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 3999,CZ - CZ,21:45 - SYD / 05:25 - CAN | 15:00 - CAN / 18:15 - PEK,3100 - 301,CZ - CZ,18:30 - PEK / 22:00 - CAN | 08:25 - CAN / 19:40 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 3999,CZ - CZ,21:45 - SYD / 05:25 - CAN | 15:00 - CAN / 18:15 - PEK,3110 - 301,CZ - CZ,19:30 - PEK / 22:55 - CAN | 08:25 - CAN / 19:40 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 3999,CZ - CZ,21:45 - SYD / 05:25 - CAN | 15:00 - CAN / 18:15 - PEK,3114 - 301,CZ - CZ,21:30 - PEK / 01:00 - CAN | 08:25 - CAN / 19:40 - SYD
INR,6971.25,1844.1,8815.35,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,302 - 3999,CZ - CZ,21:45 - SYD / 05:25 - CAN | 15:00 - CAN / 18:15 - PEK,3122 - 301,CZ - CZ,17:30 - PEK / 20:50 - CAN | 08:25 - CAN / 19:40 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,331 - 161,CX - CX,16:35 - PEK / 20:25 - HKG | 21:30 - HKG / 08:45 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,347 - 111,CX - CX,10:00 - PEK / 13:50 - HKG | 18:50 - HKG / 06:10 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,391 - 111,CX - CX,13:30 - PEK / 17:20 - HKG | 18:50 - HKG / 06:10 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,391 - 161,CX - CX,13:30 - PEK / 17:20 - HKG | 21:30 - HKG / 08:45 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,5901 - 111,CX - CX,12:30 - PEK / 16:15 - HKG | 18:50 - HKG / 06:10 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,5903 - 101,CX - CX,19:30 - PEK / 23:05 - HKG | 23:55 - HKG / 10:55 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,5975 - 139,CX - CX,20:30 - PEK / 00:10 - HKG | 09:10 - HKG / 20:10 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,5993 - 101,CX - CX,18:30 - PEK / 22:10 - HKG | 23:55 - HKG / 10:55 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,5997 - 139,CX - CX,03:15 - PEK / 06:40 - HKG | 09:10 - HKG / 20:10 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,997 - 139,KA - CX,03:15 - PEK / 06:40 - HKG | 09:10 - HKG / 20:10 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5900,CX - CX,21:55 - SYD / 05:15 - HKG | 08:00 - HKG / 11:15 - PEK,331 - 161,CX - CX,16:35 - PEK / 20:25 - HKG | 21:30 - HKG / 08:45 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5900,CX - CX,21:55 - SYD / 05:15 - HKG | 08:00 - HKG / 11:15 - PEK,347 - 111,CX - CX,10:00 - PEK / 13:50 - HKG | 18:50 - HKG / 06:10 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5900,CX - CX,21:55 - SYD / 05:15 - HKG | 08:00 - HKG / 11:15 - PEK,391 - 111,CX - CX,13:30 - PEK / 17:20 - HKG | 18:50 - HKG / 06:10 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5900,CX - CX,21:55 - SYD / 05:15 - HKG | 08:00 - HKG / 11:15 - PEK,391 - 161,CX - CX,13:30 - PEK / 17:20 - HKG | 21:30 - HKG / 08:45 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5900,CX - CX,21:55 - SYD / 05:15 - HKG | 08:00 - HKG / 11:15 - PEK,5901 - 111,CX - CX,12:30 - PEK / 16:15 - HKG | 18:50 - HKG / 06:10 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5900,CX - CX,21:55 - SYD / 05:15 - HKG | 08:00 - HKG / 11:15 - PEK,5903 - 101,CX - CX,19:30 - PEK / 23:05 - HKG | 23:55 - HKG / 10:55 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,138 - 5900,CX - CX,21:55 - SYD / 05:15 - HKG | 08:00 - HKG / 11:15 - PEK,5975 - 139,CX - CX,20:30 - PEK / 00:10 - HKG | 09:10 - HKG / 20:10 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5900,CX - CX,21:55 - SYD / 05:15 - HKG | 08:00 - HKG / 11:15 - PEK,5993 - 101,CX - CX,18:30 - PEK / 22:10 - HKG | 23:55 - HKG / 10:55 - SYD
