AUD,493,136.42,629.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7138,HU - HU,08:25 - SYD / 17:45 - XIY | 10:30 - XIY / 12:20 - PEK,5130 - 505,MU - FM,19:15 - PEK | 21:35 - PVG / 16:20 - PVG | 19:05 - HKG
AUD,356,278.62,634.62,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,728,MU,10:30 - SYD | 23:30 - PEK,563 - 725,MU - MU,17:15 - PEK | 19:25 - PVG / 21:20 - PVG | 23:35 - HKG
AUD,356,278.62,634.62,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,728,MU,10:30 - SYD | 23:30 - PEK,271 - 725,MU - MU,13:05 - PEK | 15:20 - PVG / 21:20 - PVG | 23:35 - HKG
AUD,535,136.42,671.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,563 - 725,MU - MU,17:15 - PEK | 19:25 - PVG / 21:20 - PVG | 23:35 - HKG
AUD,535,136.42,671.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,271 - 725,MU - MU,13:05 - PEK | 15:20 - PVG / 21:20 - PVG | 23:35 - HKG
AUD,535,136.42,671.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7738,HU - HU,08:25 - SYD / 17:45 - XIY | 23:05 - XIY / 00:55 - PEK,563 - 725,MU - MU,17:15 - PEK | 19:25 - PVG / 21:20 - PVG | 23:35 - HKG
AUD,535,136.42,671.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7738,HU - HU,08:25 - SYD / 17:45 - XIY | 23:05 - XIY / 00:55 - PEK,271 - 725,MU - MU,13:05 - PEK | 15:20 - PVG / 21:20 - PVG | 23:35 - HKG
AUD,535,136.42,671.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7138,HU - HU,08:25 - SYD / 17:45 - XIY | 10:30 - XIY / 12:20 - PEK,563 - 725,MU - MU,17:15 - PEK | 19:25 - PVG / 21:20 - PVG | 23:35 - HKG
AUD,535,136.42,671.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7138,HU - HU,08:25 - SYD / 17:45 - XIY | 10:30 - XIY / 12:20 - PEK,271 - 725,MU - MU,13:05 - PEK | 15:20 - PVG / 21:20 - PVG | 23:35 - HKG
AUD,605,136.42,741.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,9108 - 505,FM - FM,08:30 - PEK | 10:55 - SHA / 16:20 - PVG | 19:05 - HKG
AUD,605,136.42,741.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7738,HU - HU,08:25 - SYD / 17:45 - XIY | 23:05 - XIY / 00:55 - PEK,9108 - 505,FM - FM,08:30 - PEK | 10:55 - SHA / 16:20 - PVG | 19:05 - HKG
AUD,605,136.42,741.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7138,HU - HU,08:25 - SYD / 17:45 - XIY | 10:30 - XIY / 12:20 - PEK,9108 - 505,FM - FM,08:30 - PEK | 10:55 - SHA / 16:20 - PVG | 19:05 - HKG
AUD,635,136.42,771.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,5104 - 505,MU - FM,09:00 - PEK | 11:15 - SHA / 16:20 - PVG | 19:05 - HKG
