currency,base,taxes,fare,market,OTA,type,departDate,returnDate,departFlightNo,departAirlineCode,departRoute,returnFlightNo,returnAirlineCode,returnRoute
INR,2876.25,1843.125,4719.375,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,326 - 3165,CZ - CZ,10:45 - SYD / 18:30 - CAN | 22:00 - CAN / 01:10 - PEK,3114 - 301,CZ - CZ,21:30 - PEK / 01:00 - CAN | 08:25 - CAN / 19:40 - SYD
INR,3472,1602.9,5074.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,3072 - 3962,CZ - CZ,08:45 - SYD / 17:10 - SZX | 21:35 - SZX / 00:45 - PEK,3152 - 3071,CZ - CZ,13:00 - PEK / 16:20 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3472,1602.9,5074.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,3072 - 3962,CZ - CZ,08:45 - SYD / 17:10 - SZX | 21:35 - SZX / 00:45 - PEK,3156 - 3071,CZ - CZ,09:00 - PEK / 12:25 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3472,1602.9,5074.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,3072 - 3962,CZ - CZ,08:45 - SYD / 17:10 - SZX | 21:35 - SZX / 00:45 - PEK,3192 - 3071,CZ - CZ,10:00 - PEK / 13:30 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3472,1602.9,5074.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,3072 - 3962,CZ - CZ,08:45 - SYD / 17:10 - SZX | 21:35 - SZX / 00:45 - PEK,3194 - 3071,CZ - CZ,08:10 - PEK / 11:40 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3472,1602.9,5074.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,326 - 3107,CZ - CZ,10:45 - SYD / 18:30 - CAN | 21:00 - CAN / 00:15 - PEK,3122 - 301,CZ - CZ,17:30 - PEK / 20:50 - CAN | 08:25 - CAN / 19:40 - SYD
INR,3472,1602.9,5074.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,326 - 3165,CZ - CZ,10:45 - SYD / 18:30 - CAN | 22:00 - CAN / 01:10 - PEK,3122 - 301,CZ - CZ,17:30 - PEK / 20:50 - CAN | 08:25 - CAN / 19:40 - SYD
INR,3720,1602.9,5322.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 3099,CZ - CZ,21:45 - SYD / 05:25 - CAN | 09:00 - CAN / 12:15 - PEK,3152 - 3071,CZ - CZ,13:00 - PEK / 16:20 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3720,1602.9,5322.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 3099,CZ - CZ,21:45 - SYD / 05:25 - CAN | 09:00 - CAN / 12:15 - PEK,3156 - 3071,CZ - CZ,09:00 - PEK / 12:25 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3720,1602.9,5322.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 3099,CZ - CZ,21:45 - SYD / 05:25 - CAN | 09:00 - CAN / 12:15 - PEK,3192 - 3071,CZ - CZ,10:00 - PEK / 13:30 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3720,1602.9,5322.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 3099,CZ - CZ,21:45 - SYD / 05:25 - CAN | 09:00 - CAN / 12:15 - PEK,3194 - 3071,CZ - CZ,08:10 - PEK / 11:40 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3529.5,1843.125,5372.625,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,3072 - 3962,CZ - CZ,08:45 - SYD / 17:10 - SZX | 21:35 - SZX / 00:45 - PEK,3256 - 3071,CZ - CZ,07:55 - PEK / 12:55 - SZX | 19:20 - SZX / 06:25 - SYD
INR,1875,3600.8,5475.8,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,802 - 8117,MF - MF,11:15 - SYD / 18:55 - XMN | 07:00 - XMN / 09:50 - PEK,8166 - 807,MF - MF,13:50 - PEK / 16:40 - FOC | 21:45 - FOC / 09:15 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 3099,CZ - CZ,21:45 - SYD / 05:25 - CAN | 09:00 - CAN / 12:15 - PEK,3256 - 3071,CZ - CZ,07:55 - PEK / 12:55 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 3103,CZ - CZ,21:45 - SYD / 05:25 - CAN | 12:00 - CAN / 15:15 - PEK,3152 - 3071,CZ - CZ,13:00 - PEK / 16:20 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 3103,CZ - CZ,21:45 - SYD / 05:25 - CAN | 12:00 - CAN / 15:15 - PEK,3156 - 3071,CZ - CZ,09:00 - PEK / 12:25 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 3103,CZ - CZ,21:45 - SYD / 05:25 - CAN | 12:00 - CAN / 15:15 - PEK,3192 - 3071,CZ - CZ,10:00 - PEK / 13:30 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 3103,CZ - CZ,21:45 - SYD / 05:25 - CAN | 12:00 - CAN / 15:15 - PEK,3194 - 3071,CZ - CZ,08:10 - PEK / 11:40 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 3109,CZ - CZ,21:45 - SYD / 05:25 - CAN | 14:00 - CAN / 17:10 - PEK,3152 - 3071,CZ - CZ,13:00 - PEK / 16:20 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 3109,CZ - CZ,21:45 - SYD / 05:25 - CAN | 14:00 - CAN / 17:10 - PEK,3156 - 3071,CZ - CZ,09:00 - PEK / 12:25 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 3109,CZ - CZ,21:45 - SYD / 05:25 - CAN | 14:00 - CAN / 17:10 - PEK,3192 - 3071,CZ - CZ,10:00 - PEK / 13:30 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 3109,CZ - CZ,21:45 - SYD / 05:25 - CAN | 14:00 - CAN / 17:10 - PEK,3194 - 3071,CZ - CZ,08:10 - PEK / 11:40 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 324,CZ - CZ,21:45 - SYD / 05:25 - CAN | 13:00 - CAN / 16:15 - PEK,3152 - 3071,CZ - CZ,13:00 - PEK / 16:20 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 324,CZ - CZ,21:45 - SYD / 05:25 - CAN | 13:00 - CAN / 16:15 - PEK,3156 - 3071,CZ - CZ,09:00 - PEK / 12:25 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 324,CZ - CZ,21:45 - SYD / 05:25 - CAN | 13:00 - CAN / 16:15 - PEK,3192 - 3071,CZ - CZ,10:00 - PEK / 13:30 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 324,CZ - CZ,21:45 - SYD / 05:25 - CAN | 13:00 - CAN / 16:15 - PEK,3194 - 3071,CZ - CZ,08:10 - PEK / 11:40 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 3999,CZ - CZ,21:45 - SYD / 05:25 - CAN | 15:00 - CAN / 18:15 - PEK,3152 - 3071,CZ - CZ,13:00 - PEK / 16:20 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 3999,CZ - CZ,21:45 - SYD / 05:25 - CAN | 15:00 - CAN / 18:15 - PEK,3156 - 3071,CZ - CZ,09:00 - PEK / 12:25 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 3999,CZ - CZ,21:45 - SYD / 05:25 - CAN | 15:00 - CAN / 18:15 - PEK,3192 - 3071,CZ - CZ,10:00 - PEK / 13:30 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,302 - 3999,CZ - CZ,21:45 - SYD / 05:25 - CAN | 15:00 - CAN / 18:15 - PEK,3194 - 3071,CZ - CZ,08:10 - PEK / 11:40 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,326 - 3107,CZ - CZ,10:45 - SYD / 18:30 - CAN | 21:00 - CAN / 00:15 - PEK,3152 - 3071,CZ - CZ,13:00 - PEK / 16:20 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,326 - 3107,CZ - CZ,10:45 - SYD / 18:30 - CAN | 21:00 - CAN / 00:15 - PEK,3156 - 3071,CZ - CZ,09:00 - PEK / 12:25 - SZX | 19:20 - SZX / 06:25 - SYD
